Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes,total_cover_recalc
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,10,15,75,100,NA,NA,100
NA,NA,NA,NA,NA,15,15,70,100,NA,NA,100
NA,NA,NA,NA,NA,10,65,25,100,NA,NA,100
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,20,20,60,100,NA,NA,100
NA,NA,NA,NA,NA,5,5,90,100,NA,NA,100
NA,NA,NA,NA,NA,20,25,55,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,80,100,NA,NA,100
NA,NA,NA,NA,NA,10,10,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,25,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,10,40,50,100,NA,NA,100
NA,NA,NA,NA,NA,15,35,50,100,NA,NA,100
NA,NA,NA,NA,NA,20,50,30,100,NA,NA,100
NA,NA,NA,NA,NA,40,25,35,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,15,25,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,40,60,100,NA,NA,100
NA,NA,NA,NA,NA,10,15,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,30,5,65,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,40,25,35,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,30,25,45,100,NA,NA,100
NA,NA,NA,NA,NA,5,40,55,100,NA,NA,100
NA,NA,10-Jun-11,NA,1,10,20,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,10,10,30,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,15,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,25,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,5,90,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,30,25,45,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,30,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,15,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,10,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,5,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,20,10,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,40,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,20,10,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,35,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,25,10,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,30,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,40,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,50,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,30,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,50,45,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,40,55,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,20,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,40,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,50,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,30,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,40,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,40,55,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,10,90,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,25,20,55,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,15,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,25,15,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,20,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,35,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,65,15,20,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,20,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,25,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,55,25,20,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,30,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,40,30,30,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,10,85,100,NA,NA,100
NA,NA,10-Jun-11,NA,1,10,35,55,100,NA,NA,100
NA,NA,10-Jun-11,NA,10,45,10,45,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,25,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,40,0,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,65,30,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,45,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,15,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,50,45,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,20,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,30,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,10,85,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,20,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,20,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,20,40,40,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,10,85,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,15,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,30,0,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,10,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,45,5,50,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,15,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,10,85,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,20,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,20,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,20,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,25,5,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,15,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,0,85,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,20,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,10,75,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,20,10,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,15,15,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,30,65,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,0,20,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,25,70,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,55,40,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,10,10,80,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,5,5,90,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,35,5,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,25,15,60,100,NA,NA,100
NA,NA,10-Jun-11,NA,NA,60,10,30,100,NA,NA,100
NA,NA,NA,NA,1,15,5,80,100,NA,NA,100
NA,NA,NA,NA,10,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,20,10,70,100,NA,NA,100
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,10,20,70,100,NA,NA,100
NA,NA,NA,NA,NA,25,10,65,100,NA,NA,100
NA,NA,NA,NA,NA,15,5,80,100,NA,NA,100
NA,NA,NA,NA,NA,10,15,75,100,NA,NA,100
NA,NA,NA,NA,NA,20,10,70,100,NA,NA,100
NA,NA,NA,NA,NA,15,15,70,100,NA,NA,100
NA,NA,NA,NA,NA,25,5,70,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,15,20,65,100,NA,NA,100
NA,NA,NA,NA,NA,10,20,70,100,NA,NA,100
NA,NA,NA,NA,NA,5,25,70,100,NA,NA,100
NA,NA,NA,NA,NA,5,5,90,100,NA,NA,100
NA,NA,NA,NA,NA,5,25,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,15,30,55,100,NA,NA,100
NA,NA,NA,NA,NA,10,25,65,100,NA,NA,100
NA,NA,NA,NA,NA,30,30,40,100,NA,NA,100
NA,NA,NA,NA,NA,35,20,45,100,NA,NA,100
NA,NA,NA,NA,NA,5,40,55,100,NA,NA,100
NA,NA,NA,NA,NA,25,20,55,100,NA,NA,100
NA,NA,NA,NA,NA,10,20,70,100,NA,NA,100
NA,NA,NA,NA,NA,10,40,50,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,20,20,60,100,NA,NA,100
NA,NA,NA,NA,NA,40,5,55,100,NA,NA,100
NA,NA,NA,NA,NA,15,5,80,100,NA,NA,100
NA,NA,NA,NA,NA,45,0,55,100,NA,NA,100
NA,NA,NA,NA,NA,10,5,85,100,NA,NA,100
NA,NA,NA,NA,NA,10,5,85,100,NA,NA,100
NA,NA,NA,NA,1,10,15,75,100,NA,NA,100
NA,NA,NA,NA,10,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,30,20,50,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,40,5,55,100,NA,NA,100
NA,NA,NA,NA,NA,60,0,40,100,NA,NA,100
NA,NA,NA,NA,NA,15,10,75,100,NA,NA,100
NA,NA,NA,NA,NA,35,5,60,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,5,5,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,25,15,60,100,NA,NA,100
NA,NA,NA,NA,NA,20,10,70,100,NA,NA,100
NA,NA,NA,NA,NA,30,20,50,100,NA,NA,100
NA,NA,NA,NA,NA,20,10,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,45,5,50,100,NA,NA,100
NA,NA,NA,NA,NA,5,0,95,100,NA,NA,100
NA,NA,NA,NA,NA,20,0,80,100,NA,NA,100
NA,NA,NA,NA,NA,30,10,60,100,NA,NA,100
NA,NA,NA,NA,NA,25,5,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,5,5,90,100,NA,NA,100
NA,NA,NA,NA,NA,35,5,60,100,NA,NA,100
NA,NA,NA,NA,NA,10,10,80,100,NA,NA,100
NA,NA,NA,NA,NA,60,5,35,100,NA,NA,100
NA,NA,NA,NA,NA,40,10,50,100,NA,NA,100
NA,NA,NA,NA,NA,25,0,75,100,NA,NA,100
NA,NA,NA,NA,NA,60,5,35,100,NA,NA,100
NA,NA,NA,NA,NA,20,5,75,100,NA,NA,100
NA,NA,NA,NA,NA,10,5,85,100,NA,NA,100
NA,NA,NA,NA,NA,10,20,70,100,NA,NA,100
NA,NA,NA,NA,NA,50,5,45,100,NA,NA,100
NA,NA,NA,NA,NA,45,5,50,100,NA,NA,100
NA,NA,NA,NA,NA,15,35,50,100,NA,NA,100
NA,NA,NA,NA,NA,30,15,55,100,NA,NA,100
NA,NA,NA,NA,NA,30,30,40,100,NA,NA,100
NA,NA,NA,1,0,0,20,80,100,NA,NA,100
NA,NA,NA,1,10,0,15,85,100,NA,NA,100
NA,NA,NA,1,NA,0,20,80,100,NA,NA,100
NA,NA,NA,1,NA,0,5,95,100,NA,NA,100
NA,NA,NA,1,NA,5,5,90,100,NA,NA,100
NA,NA,NA,1,NA,0,0,100,100,NA,NA,100
NA,NA,NA,1,NA,0,10,90,100,NA,NA,100
NA,NA,NA,1,NA,0,5,95,100,NA,NA,100
NA,NA,NA,1,NA,5,20,75,100,NA,NA,100
NA,NA,NA,1,NA,0,5,95,100,NA,NA,100
NA,NA,NA,1,NA,0,20,80,100,NA,NA,100
NA,NA,NA,1,NA,0,5,95,100,NA,NA,100
NA,NA,NA,1,NA,0,50,50,100,NA,NA,100
NA,NA,NA,1,NA,0,20,80,100,NA,NA,100
NA,NA,NA,1,NA,0,25,75,100,NA,NA,100
NA,NA,NA,1,NA,5,10,85,100,NA,NA,100
NA,NA,NA,1,NA,0,55,45,100,NA,NA,100
NA,NA,NA,1,NA,5,10,85,100,NA,NA,100
NA,NA,NA,1,NA,5,5,90,100,NA,NA,100
NA,NA,NA,1,NA,0,5,95,100,NA,NA,100
NA,NA,NA,1,NA,5,5,90,100,NA,NA,100
NA,NA,NA,1,NA,0,0,100,100,NA,NA,100
NA,NA,NA,1,NA,0,15,85,100,NA,NA,100
NA,NA,NA,1,NA,0,40,60,100,NA,NA,100
NA,NA,NA,1,NA,0,10,90,100,NA,NA,100
NA,NA,NA,1,NA,0,0,100,100,NA,NA,100
NA,NA,NA,1,NA,0,10,90,100,NA,NA,100
NA,NA,NA,1,NA,0,0,100,100,NA,NA,100
NA,NA,NA,1,NA,0,15,85,100,NA,NA,100
NA,NA,NA,1,NA,0,5,95,100,NA,NA,100
NA,NA,NA,1,NA,0,35,65,100,NA,NA,100
NA,NA,NA,1,NA,0,0,100,100,NA,NA,100
NA,NA,NA,1,NA,0,35,65,100,NA,NA,100
NA,NA,NA,1,NA,0,15,85,100,NA,NA,100
NA,NA,NA,1,NA,0,0,100,100,NA,NA,100
NA,NA,NA,1,NA,0,75,25,100,NA,NA,100
NA,NA,NA,1,NA,0,60,40,100,NA,NA,100
NA,NA,NA,1,NA,0,35,65,100,NA,NA,100
NA,NA,NA,1,NA,0,70,30,100,NA,NA,100
NA,NA,NA,1,NA,5,55,40,100,NA,NA,100
NA,NA,NA,NA,1,0,60,40,100,NA,NA,100
NA,NA,NA,NA,10,0,0,100,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,40,35,25,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,10,40,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,35,65,100,NA,NA,100
NA,NA,NA,NA,NA,0,45,55,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,70,30,100,NA,NA,100
NA,NA,NA,NA,NA,0,35,65,100,NA,NA,100
NA,NA,NA,NA,NA,15,25,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,65,35,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,80,20,100,NA,NA,100
NA,NA,NA,NA,NA,0,0,100,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,15,45,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,10,70,20,100,NA,NA,100
NA,NA,NA,NA,NA,0,40,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,70,30,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,0,100,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,0,100,100,NA,NA,100
NA,NA,NA,NA,1,0,5,95,100,NA,NA,100
NA,NA,NA,NA,10,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,5,40,55,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,50,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,40,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,70,30,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,30,65,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,85,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,5,25,70,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,1,0,20,80,100,NA,NA,100
NA,NA,NA,NA,10,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,90,10,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,70,30,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,40,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,40,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,35,65,100,NA,NA,100
NA,NA,NA,NA,NA,5,25,70,100,NA,NA,100
NA,NA,NA,NA,NA,5,25,70,100,NA,NA,100
NA,NA,NA,NA,NA,45,0,55,100,NA,NA,100
NA,NA,NA,NA,NA,15,15,70,100,NA,NA,100
NA,NA,NA,NA,NA,20,0,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,0,100,100,NA,NA,100
NA,NA,NA,NA,NA,0,50,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,40,60,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,65,35,100,NA,NA,100
NA,NA,NA,NA,NA,0,70,30,100,NA,NA,100
NA,NA,NA,NA,NA,0,65,35,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,50,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,50,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,50,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,60,40,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,50,50,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,1,0,10,90,100,NA,NA,100
NA,NA,NA,10,10,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,0,100,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,20,80,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,20,80,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,35,65,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,30,70,100,NA,NA,100
NA,NA,NA,10,NA,0,20,80,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,20,80,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,0,10,90,100,NA,NA,100
NA,NA,NA,10,NA,0,0,100,100,NA,NA,100
NA,NA,NA,10,NA,0,30,70,100,NA,NA,100
NA,NA,NA,10,NA,0,15,85,100,NA,NA,100
NA,NA,NA,10,NA,0,5,95,100,NA,NA,100
NA,NA,NA,10,NA,5,25,70,100,NA,NA,100
NA,NA,NA,10,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,1,5,25,70,100,NA,NA,100
NA,NA,NA,NA,10,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,20,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,10,10,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,15,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,5,30,65,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,5,50,45,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,5,10,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,10,25,65,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,5,30,65,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,10,25,65,100,NA,NA,100
NA,NA,NA,NA,1,0,20,80,100,NA,NA,100
NA,NA,NA,NA,10,0,25,75,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
NA,NA,NA,NA,NA,0,30,70,100,NA,NA,100
NA,NA,NA,NA,NA,0,5,95,100,NA,NA,100
NA,NA,NA,NA,NA,0,10,90,100,NA,NA,100
NA,NA,NA,NA,NA,0,15,85,100,NA,NA,100
NA,NA,NA,NA,NA,0,20,80,100,NA,NA,100
